LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice
2645,8,5,1999,2000,1441,2,1,2,1,5,0,2,492,174000
9600,5,8,1925,1994,1472,1,0,3,1,6,0,1,250,125000
4500,6,5,1999,1999,1224,2,0,2,1,5,0,2,402,165000
9364,6,7,1969,1969,1352,1,1,4,1,7,0,1,299,158000
8029,6,5,2005,2005,1456,2,1,3,1,8,0,2,400,176000
14054,7,5,2006,2006,1863,2,1,4,1,9,1,3,660,219210
8850,7,6,1916,1950,1690,1,0,3,1,7,1,1,225,144000
9100,7,5,2001,2001,1212,2,0,3,1,6,0,2,573,178000
11235,4,5,1963,1979,1382,1,1,3,1,6,1,2,459,148000
9353,4,5,1970,1970,864,1,0,3,1,5,0,1,280,116050
10400,7,5,1998,1998,1779,2,1,3,1,6,0,2,546,197900
6000,5,8,1925,1997,1348,1,0,3,1,5,1,1,216,117000
9750,7,5,2000,2001,1630,2,0,3,1,6,1,2,451,213000
10140,5,6,1975,1975,1074,1,1,3,1,6,0,2,495,153500
14684,7,7,1990,1991,2196,2,0,3,1,7,1,3,701,271900
8900,4,4,1966,1966,1056,1,0,2,1,5,0,1,384,107000
9135,6,5,2003,2003,1700,2,0,3,1,7,0,2,544,200000
7763,5,7,1962,1980,1283,1,0,3,1,6,0,2,506,140000
10182,8,5,2006,2006,1660,2,0,3,1,8,1,2,500,290000
11218,6,5,1992,1992,1845,2,1,3,1,8,1,2,462,189000
12134,8,7,1988,2005,1752,2,0,4,1,8,0,2,492,164000
9340,4,6,1941,1950,672,1,0,2,1,4,0,1,234,113000
10246,4,9,1965,2001,960,0,0,0,1,3,0,1,364,145000
10205,5,5,1962,1962,999,1,0,3,1,6,0,1,300,134500
7094,5,5,1966,1966,894,1,0,3,1,5,0,1,384,125000
8930,6,5,1978,1978,1902,2,0,4,2,8,0,2,539,112000
8640,8,5,2009,2009,1314,2,0,3,1,6,0,2,552,229456
6240,4,5,1947,1950,912,1,0,2,1,3,0,0,0,80500
1680,6,5,1971,1971,1218,1,1,3,1,7,0,0,0,91500
7800,5,5,1964,1964,912,1,0,2,1,5,0,1,288,115000
8250,5,5,1968,1968,1211,1,0,3,1,5,1,1,322,134000
10496,6,6,1949,1950,1846,2,0,3,1,7,1,1,315,143000
10680,5,3,1951,1951,2136,2,0,4,1,7,0,2,528,137900
15384,7,5,2004,2005,1490,2,1,3,1,8,1,2,388,184000
10482,6,8,1958,1958,1138,1,0,3,1,6,0,1,264,145000
14598,6,5,2007,2007,1933,2,1,4,1,9,1,3,668,214000
8872,5,8,1965,2008,912,1,0,2,1,5,0,2,576,147000
8769,9,5,2008,2008,1702,1,1,1,1,7,1,3,1052,367294
7910,5,5,1960,1960,1507,2,0,4,1,7,0,1,404,127000
18890,5,5,1977,1977,2620,2,2,4,2,12,1,2,600,190000
7728,5,6,1962,1962,1190,1,0,3,1,6,0,2,540,132500
9842,4,5,1962,1962,1224,2,0,2,2,6,0,2,462,101800
12160,5,5,1959,1959,1188,1,0,3,1,6,0,2,531,142000
8525,5,6,1911,1950,1964,1,1,4,1,7,0,0,0,130000
13132,5,5,1914,1950,1784,1,1,4,1,9,0,1,180,138887
2628,7,5,2003,2003,1626,2,1,2,1,6,0,2,474,175500
12393,7,5,2004,2005,1948,2,1,4,1,8,1,2,434,195000
13072,6,5,2005,2005,1141,1,1,3,1,6,0,2,484,142500
9037,8,5,2006,2006,1484,2,0,2,1,6,1,2,472,265900
8158,7,5,2003,2003,1768,2,1,3,1,8,0,2,543,224900
9849,7,6,2007,2007,1689,2,0,3,1,7,0,3,954,248328
10625,7,6,1974,1974,1173,2,0,3,1,6,2,2,528,170000
13891,10,5,2006,2006,2076,2,1,2,1,7,1,3,850,465000
11435,8,7,1929,1950,1517,1,0,3,1,7,2,2,400,230000
12090,6,7,1984,2003,1868,3,1,3,1,7,1,2,477,178000
8125,7,5,2005,2006,1553,2,1,3,1,6,0,2,615,186500
12328,6,5,1976,1976,1034,1,0,3,1,6,0,3,888,169900
9600,6,5,1917,1950,2058,1,1,3,1,8,1,2,396,129500
7200,5,7,1950,1950,988,1,0,3,1,6,0,1,276,119000
11160,7,5,1968,1968,2110,2,1,3,1,8,2,2,522,244000
3136,7,5,2003,2003,1405,2,0,2,1,6,1,2,478,171750
9858,5,6,1968,1968,874,1,0,3,1,5,0,1,288,130000
17542,7,7,1974,2003,2167,2,1,3,1,9,2,2,518,294000
6931,7,5,2003,2004,1656,2,1,3,1,7,1,2,397,165400
6240,6,6,1931,1950,1367,1,0,3,1,6,1,1,560,127500
14303,8,5,1994,1994,1987,2,0,2,1,7,1,2,691,301500
4060,5,8,1922,1950,864,1,0,2,1,4,0,0,0,99900
9587,7,5,2005,2005,1166,2,0,2,1,5,0,2,400,190000
9750,6,8,1969,1969,1054,1,1,3,1,6,0,2,460,151000
24682,6,5,1999,1999,1675,2,1,3,1,7,1,2,502,181000
9600,5,6,1956,1956,1050,1,0,2,1,5,0,1,338,128900
11250,4,5,1957,1989,1788,1,0,5,1,8,2,1,304,161500
13515,6,6,1919,1950,1824,1,0,3,1,8,1,2,520,180500
4060,6,5,1998,1999,1337,2,0,2,1,5,0,2,511,181000
3735,7,5,1999,1999,1452,2,1,3,1,6,0,2,506,183900
10120,7,4,1910,1950,1889,1,1,4,2,9,1,1,308,122000
13214,9,5,2008,2009,2018,2,0,3,1,10,1,3,746,378500
14100,8,9,1935,1997,3447,3,1,4,1,11,2,3,1014,381000
11344,5,5,1958,1958,1524,1,1,3,1,7,0,1,315,144000
23595,7,6,1979,1979,1524,0,1,0,1,4,1,2,586,260000
9156,6,7,1968,1968,1489,2,0,3,1,7,1,2,462,185750
13526,5,6,1965,1965,935,1,0,3,1,5,0,1,288,137000
11512,6,7,1959,2006,1357,1,0,2,1,5,1,1,312,177000
5362,5,6,1910,2003,1250,2,0,3,1,8,1,2,552,139000
11345,5,5,1948,1950,1920,2,0,4,2,10,0,2,400,137000
12936,6,6,1972,1972,1395,1,1,3,1,6,1,2,497,162000
17871,6,5,1967,1976,1724,1,1,3,1,7,1,2,480,197900
9473,8,5,2002,2002,2031,2,1,3,1,7,1,2,577,237000
7500,4,4,1920,1950,1128,1,0,2,1,6,0,2,528,68400
9808,7,5,2002,2002,1573,2,0,3,1,6,0,2,544,227000
8049,7,5,1990,1990,1339,2,0,2,1,6,1,2,484,180000
8800,5,7,1977,2008,1040,2,0,3,1,5,0,2,484,150500
9400,6,5,1971,1971,1824,2,2,4,2,8,0,0,0,139000
9638,6,7,1919,1990,2447,2,0,4,1,10,1,1,336,169000
6000,6,6,1939,1950,1412,1,0,4,1,6,1,1,280,132500
9790,6,5,1963,1963,1328,1,1,3,1,6,2,2,528,143000
36500,5,5,1964,1964,1582,2,0,4,1,7,0,2,390,190000
5664,8,5,2000,2000,1659,2,0,2,1,5,1,2,499,278000
11065,8,5,2006,2006,1970,2,1,3,1,8,1,3,753,281000
14112,5,7,1964,1964,1152,1,0,3,1,6,1,2,484,180500
1680,5,7,1972,1972,1302,2,1,3,1,6,0,1,264,119500
6600,5,4,1892,1965,2372,2,0,4,2,11,0,1,432,107500
10140,7,5,1976,1976,1664,2,1,4,1,8,1,2,528,162900
8172,5,7,1955,1990,864,1,0,2,1,5,0,2,572,115000
8400,5,5,1968,1968,1052,1,1,3,1,5,0,1,288,138500
8700,5,6,1963,1963,1128,2,0,3,1,6,0,2,525,155000
3675,6,5,2005,2006,1072,2,0,2,1,5,0,2,525,140000
63887,10,5,2008,2008,5642,2,1,3,1,12,3,2,1418,160000
7500,5,7,1959,1994,1246,1,1,3,1,6,0,1,305,154000
10762,7,5,1999,1999,1983,2,1,3,1,9,1,2,490,225000
7500,6,7,1942,1950,1494,1,0,3,1,7,2,1,213,177500
10120,8,5,1994,1994,2526,2,1,4,1,8,1,3,844,290000
8688,7,5,2005,2005,1616,2,0,3,1,7,0,3,834,232000
3363,7,5,2004,2004,1708,2,0,3,1,7,0,2,380,130000
13173,9,5,2006,2007,1652,2,0,2,1,6,2,2,840,325000
6955,7,5,2005,2006,1368,2,0,2,1,6,1,2,474,202500
8072,5,5,1994,1995,990,1,0,3,1,5,0,2,480,138000
12000,5,7,1948,2005,1122,1,0,2,1,6,0,2,528,147000
7153,6,5,1991,1991,1294,2,0,3,1,6,0,2,496,179200
17500,7,8,1959,2002,1902,2,0,3,1,7,2,2,567,335000
8814,7,5,2005,2007,1274,2,0,3,1,6,0,2,508,203000
9572,8,5,1990,1990,2810,2,1,4,1,9,1,2,750,302000
14774,9,5,1999,1999,2599,2,1,4,1,10,1,3,779,333168
8190,4,6,1954,1954,948,1,0,3,1,5,1,1,280,119000
11075,6,5,1969,1969,2112,2,1,4,1,9,2,2,576,206900
10226,8,5,2008,2008,1630,2,0,3,1,8,1,3,860,295493
4230,7,5,2006,2007,1352,2,0,2,1,5,1,2,466,208900
14781,8,5,2001,2002,1787,2,0,3,1,7,1,3,748,275000
10215,4,5,1954,1954,948,1,0,3,1,5,0,1,248,111000
8400,6,3,1957,1957,1478,1,1,3,1,6,2,2,442,156500
6627,3,6,1949,1950,720,1,0,2,1,4,0,1,287,72500
10186,7,5,1992,1992,1923,2,1,3,1,8,1,2,564,190000
5330,4,7,1940,1950,708,1,0,2,1,5,0,0,0,82500
9986,8,5,2006,2007,1795,2,0,2,1,7,1,3,895,147000
3636,4,4,1922,1950,796,1,0,2,1,5,0,0,0,55000
4270,3,6,1931,2006,774,1,0,3,1,6,0,0,0,79000
6600,5,9,1982,2008,816,1,0,3,1,5,1,1,264,130500
10440,6,7,1920,1950,2792,2,0,5,1,8,2,2,520,256000
9084,7,5,1998,1998,1632,2,1,3,1,8,1,2,462,176500
10000,8,5,2006,2006,1588,2,0,3,1,7,1,3,825,227000
10780,5,5,1976,1976,954,1,0,3,1,6,0,2,576,132500
8877,4,6,1938,1958,816,1,0,2,1,3,1,1,288,100000
7200,5,6,1938,1995,1360,1,1,2,1,6,0,1,297,125500
2368,5,6,1970,1970,1365,1,1,3,1,7,0,2,440,125000
9650,6,5,1977,1977,1334,2,0,2,1,6,1,2,630,167900
9246,5,5,1973,1973,1656,2,0,4,2,8,0,2,506,135000
4118,4,4,1941,1950,693,1,0,2,1,4,0,0,0,52500
13450,7,5,2002,2002,1861,2,1,3,1,8,0,2,492,200000
9560,5,7,1972,1972,864,1,0,3,1,5,0,1,288,128500
8294,4,5,1971,1971,872,1,0,3,1,5,0,4,480,123000
13695,6,5,2003,2004,1114,1,0,3,1,6,0,2,576,155000
9375,8,5,2002,2002,2169,2,1,3,1,7,1,2,647,228500
7558,6,6,1928,1950,1913,1,1,3,1,9,1,2,342,177000
11103,7,5,2006,2006,1456,2,1,3,1,8,1,2,440,155835
6000,4,4,1920,1950,960,1,0,2,1,5,0,1,308,108500
20781,7,7,1968,2003,2156,2,0,3,1,9,1,2,508,262500
15306,8,5,2006,2007,1776,2,0,3,1,7,1,3,712,283463
16196,7,5,1998,1998,1494,2,0,3,1,5,1,2,514,215000
5250,8,5,1872,1987,2358,2,0,4,1,8,0,0,0,122000
11643,5,5,1969,1969,2634,2,2,6,2,12,0,4,968,200000
9247,6,6,1962,1962,1716,1,1,4,1,8,1,2,490,171000
6000,6,9,1937,2000,1176,1,0,2,1,4,0,2,624,134900
14720,8,5,1995,1996,3238,2,1,4,1,9,1,3,666,410000
10316,7,5,2000,2000,1865,2,1,3,1,7,1,3,839,235000
10192,7,6,1968,1992,1920,3,0,4,1,8,1,2,487,170000
9477,5,5,1966,1966,892,1,0,3,1,5,0,1,264,110000
12537,5,6,1971,2008,1078,1,1,3,1,6,1,2,500,149900
2117,6,5,2000,2000,1573,2,1,3,1,5,0,2,440,177500
16737,9,5,2004,2005,1980,2,0,3,1,8,1,3,770,315000
9842,5,6,1921,1998,2601,3,1,4,1,8,0,2,621,189000
16158,7,5,2005,2005,1530,2,0,3,1,7,1,2,430,260000
12513,4,4,1920,2007,1738,2,0,4,1,7,1,1,368,104900
8499,6,5,2006,2007,1412,2,1,3,1,6,1,2,432,156932
3180,7,5,2005,2005,1200,2,1,2,1,4,0,2,480,144152
7500,7,5,2000,2000,1674,2,1,3,1,7,0,2,663,216000
9179,7,5,1999,1999,1790,2,1,3,1,7,0,2,588,193000
2665,5,6,1977,1977,1475,2,0,4,1,6,1,1,336,127000
4435,6,5,2003,2004,848,1,0,1,1,4,0,2,420,144000
10635,8,5,2003,2003,1668,2,0,3,1,8,1,2,502,232000
5400,4,6,1920,1950,1374,1,0,2,1,6,0,1,338,105000
9600,6,6,1955,1996,1661,1,0,3,1,8,1,1,377,165500
9750,7,6,1998,1998,2097,2,1,3,1,8,1,2,583,274300
11400,10,5,2001,2002,2633,2,1,2,1,8,2,3,804,466500
10625,7,5,2005,2005,1958,2,1,3,1,9,1,3,936,250000
10991,8,5,2007,2007,1571,2,0,3,1,7,1,3,722,239000
6292,6,5,1930,1950,790,1,0,2,1,4,0,1,160,91000
10998,5,5,1941,1960,1604,2,0,3,1,6,0,2,660,117000
1953,6,5,1973,1973,987,1,1,2,1,5,0,1,264,83000
9735,5,5,2006,2007,1394,2,1,3,1,7,0,2,400,167500
8212,3,3,1914,1950,864,1,0,2,1,5,0,1,200,58500
12925,6,7,1970,1970,2117,2,1,4,1,7,2,2,550,237500
7200,7,7,1920,1950,1762,1,1,4,1,8,0,2,576,157000
25339,5,7,1918,2007,1416,2,0,3,1,7,0,2,576,112000
9060,6,5,1939,1950,1258,1,0,2,1,6,0,1,280,105000
5436,4,8,1922,2007,1154,1,0,3,1,7,0,1,240,125500
16692,7,5,1978,1978,2784,3,1,5,1,12,2,2,564,250000
8520,6,7,1916,1950,2526,2,0,5,1,10,1,1,216,136000
14892,9,5,2006,2007,1746,2,0,3,1,7,2,3,758,377500
6000,6,6,1941,1950,1218,1,0,3,1,6,1,2,440,131000
9100,7,5,2000,2000,1525,2,0,3,1,6,0,2,541,235000
8944,5,5,1967,1967,1584,2,0,4,2,8,0,3,792,124000
7838,5,5,1967,1967,900,1,0,3,1,6,1,1,288,123000
10800,6,7,1905,2000,1912,2,0,3,2,7,1,2,672,163000
4045,7,5,2006,2006,1500,2,0,2,1,6,1,3,648,246578
12665,8,5,2005,2006,2482,2,1,4,1,9,1,3,642,281213
57200,5,5,1948,1950,1687,1,0,3,1,7,2,2,572,160000
6120,5,8,1920,2004,1513,1,1,4,1,8,0,1,180,137500
7200,5,4,1950,1982,1904,1,1,3,1,7,0,1,240,138000
6171,6,6,1925,1990,1608,2,1,3,1,7,1,1,216,137450
6000,6,7,1929,1950,1158,1,0,3,1,5,1,1,208,120000
7415,6,5,2004,2004,1593,2,1,3,1,8,1,2,398,193000
6762,7,5,2006,2006,1294,2,0,2,1,6,1,2,662,193879
15256,8,5,2007,2007,1464,2,0,3,1,6,0,3,754,282922
10410,3,4,1915,1950,1214,1,0,3,1,6,0,3,936,105000
3842,8,5,2004,2005,1646,2,0,2,1,5,1,2,482,275000
8445,5,7,1972,2007,768,1,0,2,1,5,0,2,396,133000
8780,5,5,1985,1985,833,1,0,3,1,5,0,0,0,112000
7740,4,7,1910,1950,1363,1,0,3,1,6,0,2,528,125500
20544,7,6,1986,1991,2093,2,1,3,1,7,1,2,542,215000
12420,7,5,2001,2001,1840,2,1,3,1,6,0,2,622,230000
9600,6,8,1950,2005,1668,1,1,3,1,6,0,1,271,140000
7200,4,5,1949,1950,1040,2,0,2,2,6,0,2,420,90000
10994,8,5,2005,2006,1844,2,0,2,1,7,1,2,620,257000
13053,6,7,1923,2000,1848,1,1,4,1,8,1,2,370,207000
3635,7,5,2007,2007,1569,2,0,1,1,7,1,3,660,175900
11340,4,6,1885,1950,2290,2,0,4,2,11,0,2,560,122500
16545,8,5,1998,1998,2450,2,1,3,1,7,1,3,1069,340000
9204,5,5,1963,1963,1144,1,1,3,1,6,0,1,336,124000
16381,6,5,1969,1969,1844,2,0,3,1,7,1,2,540,223000
11700,6,6,1968,1968,1416,2,1,3,1,7,1,2,776,179900
4043,6,5,1977,1977,1069,2,0,2,1,4,1,2,440,127500
4435,6,5,2003,2003,848,1,0,1,1,3,0,2,420,136500
19690,6,7,1966,1966,2201,2,0,4,1,8,1,2,432,274970
9503,5,5,1958,1983,1344,1,0,2,1,6,1,1,484,144000
10721,6,6,1959,1959,1252,1,0,3,1,7,0,2,528,142000
10944,7,5,1994,1994,2127,2,1,3,1,5,2,2,525,271000
10930,5,6,1945,1950,1558,1,1,3,1,6,1,1,288,140000
7200,5,7,1940,1992,804,1,0,2,1,4,2,1,240,119000
12546,6,7,1981,1981,1440,2,0,3,1,7,1,2,467,182900
21930,5,5,2005,2005,1838,2,1,4,1,7,1,2,372,192140
4928,6,6,1976,1976,958,2,0,2,1,5,0,2,440,143750
10800,4,6,1927,2007,968,2,0,4,1,5,0,1,216,64500
10261,6,5,2000,2000,1792,2,1,3,1,8,1,2,451,186500
17400,5,5,1977,1977,1126,2,0,3,1,5,1,2,484,160000
8400,6,9,1962,2005,1537,1,1,3,1,7,1,2,462,174000
9000,4,6,1971,1971,864,1,0,3,1,5,0,2,528,120500
12444,8,5,2008,2008,1932,2,0,2,1,7,1,3,774,394617
7407,6,7,1957,1996,1236,1,0,2,1,6,0,2,923,149700
11584,7,6,1979,1979,1725,2,1,3,1,6,1,2,550,197000
11526,6,7,1922,1994,2555,2,0,3,1,11,1,2,672,191000
4426,6,5,2004,2004,848,1,0,1,1,3,1,2,420,149300
11003,10,5,2008,2008,2007,2,1,3,1,10,1,3,812,310000
8854,6,6,1916,1950,952,1,0,2,1,4,1,1,192,121000
8500,7,5,2004,2004,1422,2,0,3,1,7,0,2,626,179600
8400,6,5,1966,1966,913,1,0,3,1,6,0,1,240,129000
26142,5,7,1962,1962,1188,1,0,3,1,6,0,1,312,157900
10000,8,5,1995,1996,2090,2,1,3,1,8,1,2,556,240000
11767,4,7,1910,2000,1346,1,1,2,1,6,0,1,384,112000
1533,5,7,1970,1970,630,1,0,1,1,3,0,0,0,92000
9000,5,5,1974,1974,1792,2,2,4,2,8,0,0,0,136000
9262,8,5,2008,2009,1578,2,0,3,1,7,1,3,840,287090
3675,5,5,2005,2005,1072,1,0,2,1,5,0,2,525,145000
17217,5,5,2006,2006,1140,1,0,3,1,6,0,0,0,84500
7500,7,5,2004,2005,1221,2,0,2,1,6,0,2,400,185000
7917,6,5,1999,2000,1647,2,1,3,1,7,1,2,460,175000
13175,6,6,1978,1988,2073,2,0,3,1,7,2,2,500,210000
9042,7,9,1941,2006,2340,2,0,4,1,9,2,1,252,266500
9717,5,6,1950,1996,1078,1,0,2,1,5,0,1,240,142125
9937,5,6,1965,1965,1256,1,1,3,1,6,0,1,276,147500
